"","event.id","visible","timestamp","location.long","location.lat","behavioural.classification","comments","manually.marked.outlier","sensor.type","individual.taxon.canonical.name","tag.local.identifier","individual.local.identifier","study.name"
"5897",10225036,"true","2005-09-25 22:25:00.000",31.83666992,-25.03179932,0,32.1,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5898",10225037,"true","2005-09-25 23:25:00.000",31.83602905,-25.03190918,0,30.3,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5899",10225038,"true","2005-09-26 00:25:00.000",31.8358195,-25.03130086,0,26.9,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5900",10225039,"true","2005-09-26 01:25:00.000",31.83566081,-25.03133952,0,25.5,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5901",10225040,"true","2005-09-26 02:25:00.000",31.83568929,-25.03115031,0,24.3,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5902",10225041,"true","2005-09-26 03:25:00.000",31.83569946,-25.03116048,0,23.6,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5903",10225042,"true","2005-09-26 04:25:00.000",31.83780924,-25.02930908,0,24,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5904",10225043,"true","2005-09-26 05:25:00.000",31.84512939,-25.03253988,0,26.9,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5905",10225044,"true","2005-09-26 06:25:00.000",31.84907023,-25.03501994,0,31,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5906",10225045,"true","2005-09-26 07:25:00.000",31.85246989,-25.03381958,0,34.7,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5907",10225046,"true","2005-09-26 08:25:00.000",31.85265096,-25.03379924,0,38.5,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5908",10225047,"true","2005-09-26 09:25:00.000",31.85274048,-25.0339091,0,38.9,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5909",10225048,"true","2005-09-26 10:25:00.000",31.85267944,-25.03380941,0,39.6,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5910",10225049,"true","2005-09-26 11:25:00.000",31.85287069,-25.03369954,0,38.9,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5911",10225050,"true","2005-09-26 12:25:00.000",31.85275065,-25.03368937,0,41.6,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5912",10225051,"true","2005-09-26 13:25:00.000",31.85232951,-25.03348999,0,41.6,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5913",10225052,"true","2005-09-26 14:25:00.000",31.85138957,-25.03447062,0,39.6,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5914",10225053,"true","2005-09-26 15:26:00.000",31.8492391,-25.03589071,0,35.1,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5915",10225054,"true","2005-09-26 16:25:00.000",31.84605916,-25.03409017,0,31.8,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5916",10225055,"true","2005-09-26 17:25:00.000",31.8459493,-25.03499959,0,27.7,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5917",10225056,"true","2005-09-26 18:25:00.000",31.84603068,-25.03481038,0,25.5,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5918",10225057,"true","2005-09-26 19:25:00.000",31.84613037,-25.03488973,0,25.1,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5919",10225058,"true","2005-09-26 20:25:00.000",31.84600016,-25.03475952,0,27.3,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5920",10225059,"true","2005-09-26 21:25:00.000",31.84601034,-25.03495076,0,25.1,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5921",10225060,"true","2005-09-26 22:25:00.000",31.84476929,-25.03853963,0,25.1,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5922",10225061,"true","2005-09-26 23:25:00.000",31.84389038,-25.04175008,0,25.8,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5923",10225062,"true","2005-09-27 00:25:00.000",31.84285075,-25.04264933,0,24.3,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5924",10225063,"true","2005-09-27 01:25:00.000",31.84277954,-25.04345093,0,22.8,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5925",10225064,"true","2005-09-27 02:25:00.000",31.84262899,-25.04401042,0,22.1,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5926",10225065,"true","2005-09-27 03:25:00.000",31.84254964,-25.04413045,0,21.7,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5927",10225066,"true","2005-09-27 04:25:00.000",31.84180908,-25.04746094,0,23.2,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5928",10225067,"true","2005-09-27 05:25:00.000",31.83687948,-25.05498047,0,28.1,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5929",10225068,"true","2005-09-27 06:26:00.000",31.83331095,-25.06328939,0,30.6,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5930",10225069,"true","2005-09-27 07:25:00.000",31.83582967,-25.05983073,0,34.7,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5931",10225070,"true","2005-09-27 08:25:00.000",31.83825073,-25.05732015,0,38.9,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5932",10225071,"true","2005-09-27 09:25:00.000",31.84015096,-25.05627035,0,40.4,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5933",10225072,"true","2005-09-27 10:26:00.000",31.84034017,-25.05604045,0,42.8,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5934",10225073,"true","2005-09-27 11:25:00.000",31.84027913,-25.05592041,0,44.4,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5935",10225074,"true","2005-09-27 12:25:00.000",31.840271,-25.05586955,0,43.5,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5936",10225075,"true","2005-09-27 13:25:00.000",31.84024048,-25.05590007,0,42.4,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5937",10225076,"true","2005-09-27 14:25:00.000",31.84092,-25.0553304,0,41.2,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5938",10225077,"true","2005-09-27 15:25:00.000",31.84298096,-25.05438029,0,38.1,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5939",10225078,"true","2005-09-27 16:25:00.000",31.84454956,-25.05090942,0,34.3,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5940",10225079,"true","2005-09-27 17:25:00.000",31.8445109,-25.04927979,0,31.8,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5941",10225080,"true","2005-09-27 18:25:00.000",31.84447021,-25.04862061,0,26.6,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5942",10201772,"true","2005-09-27 19:25:00.000",31.84483032,-25.04695028,0,24.3,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5943",10225081,"true","2005-09-27 20:25:00.000",31.8450297,-25.04639079,0,22.1,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5944",10225082,"true","2005-09-27 21:25:00.000",31.84537964,-25.04569092,0,21.3,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5945",10225083,"true","2005-09-27 22:25:00.000",31.84593099,-25.04545898,0,22.8,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5946",10225084,"true","2005-09-27 23:25:00.000",31.8458903,-25.04533081,0,21.3,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5947",10225085,"true","2005-09-28 00:25:00.000",31.84583944,-25.04506022,0,20.2,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5948",10225086,"true","2005-09-28 01:25:00.000",31.8457194,-25.04507039,0,20.6,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5949",10225087,"true","2005-09-28 02:25:00.000",31.84679972,-25.04668986,0,20.2,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5950",10225088,"true","2005-09-28 03:25:00.000",31.84699097,-25.04748942,0,20.6,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5951",10225089,"true","2005-09-28 04:25:00.000",31.84704997,-25.04749959,0,20.2,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5952",10225090,"true","2005-09-28 05:26:00.000",31.84637044,-25.0532491,0,22.8,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5953",10225091,"true","2005-09-28 06:25:00.000",31.84541016,-25.05898031,0,23.6,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5954",10225092,"true","2005-09-28 07:25:00.000",31.84627075,-25.0672404,0,29.2,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5955",10225093,"true","2005-09-28 08:25:00.000",31.84628906,-25.06964925,0,34.7,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5956",10225094,"true","2005-09-28 09:25:00.000",31.84603068,-25.06965942,0,39.6,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5957",10225095,"true","2005-09-28 10:25:00.000",31.84611003,-25.0696696,0,37.3,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5958",10225096,"true","2005-09-28 11:25:00.000",31.84611003,-25.06963094,0,36.6,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5959",10225097,"true","2005-09-28 12:25:00.000",31.84609985,-25.0696696,0,36.6,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5960",10225098,"true","2005-09-28 13:25:00.000",31.84623006,-25.06963908,0,37.7,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5961",10225099,"true","2005-09-28 14:25:00.000",31.84692993,-25.06754964,0,35.1,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5962",10225100,"true","2005-09-28 15:25:00.000",31.8467509,-25.06338094,0,29.2,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5963",10225101,"true","2005-09-28 16:25:00.000",31.84804077,-25.05748901,0,24.3,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5964",10225102,"true","2005-09-28 17:25:00.000",31.8487793,-25.0545695,0,23.2,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5965",10225103,"true","2005-09-28 18:25:00.000",31.85,-25.05123901,0,22.8,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5966",10225104,"true","2005-09-28 19:25:00.000",31.85031942,-25.04997965,0,21.7,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5968",10225106,"true","2005-09-28 20:25:00.000",31.85064901,-25.04827067,0,20.9,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5969",10225107,"true","2005-09-28 21:25:00.000",31.85107015,-25.04737956,0,20.2,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5970",10225108,"true","2005-09-28 22:25:00.000",31.85116984,-25.04667969,0,19,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5971",10225109,"true","2005-09-28 23:25:00.000",31.85139974,-25.04396973,0,19,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5972",10225110,"true","2005-09-29 00:24:00.000",31.85033976,-25.04284058,0,19,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5973",10225111,"true","2005-09-29 01:25:00.000",31.84970093,-25.04185994,0,19.8,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5974",10225112,"true","2005-09-29 02:24:00.000",31.8480306,-25.04072062,0,19,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5975",10225113,"true","2005-09-29 03:25:00.000",31.8480306,-25.04067993,0,18.2,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5976",10225114,"true","2005-09-29 04:25:00.000",31.84429932,-25.04282023,0,19.4,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5977",10225115,"true","2005-09-29 05:25:00.000",31.84387004,-25.04569906,0,25.5,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5978",10225116,"true","2005-09-29 06:25:00.000",31.84511922,-25.0487793,0,28.8,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5979",10225117,"true","2005-09-29 07:24:00.000",31.84477946,-25.05041097,0,31.4,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5980",10225118,"true","2005-09-29 08:24:00.000",31.84463094,-25.05039062,0,36.2,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5981",10225119,"true","2005-09-29 09:25:00.000",31.84506022,-25.05053914,0,37,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5982",10225120,"true","2005-09-29 10:25:00.000",31.84498901,-25.0509196,0,35.5,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5983",10225121,"true","2005-09-29 11:25:00.000",31.84498088,-25.05090942,0,37,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5984",10225122,"true","2005-09-29 12:24:00.000",31.84486084,-25.05081991,0,39.6,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5985",10225123,"true","2005-09-29 13:25:00.000",31.84495036,-25.05088908,0,35.8,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5986",10225124,"true","2005-09-29 14:25:00.000",31.84484049,-25.05244954,0,34,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5987",10225125,"true","2005-09-29 15:25:00.000",31.84658,-25.06483968,0,29.9,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5988",10225126,"true","2005-09-29 16:25:00.000",31.84614054,-25.06484985,0,26.6,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5989",10225127,"true","2005-09-29 17:25:00.000",31.85361938,-25.06178996,0,24.7,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5990",10225128,"true","2005-09-29 18:25:00.000",31.85431925,-25.05954997,0,23.2,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5991",10225129,"true","2005-09-29 19:25:00.000",31.8541097,-25.05728963,0,22.8,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5992",10225130,"true","2005-09-29 20:25:00.000",31.85467936,-25.05454915,0,21.7,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5993",10225131,"true","2005-09-29 21:24:00.000",31.85470988,-25.05452067,0,19.4,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5994",10225132,"true","2005-09-29 22:25:00.000",31.85612996,-25.05190023,0,19,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5995",10225133,"true","2005-09-29 23:24:00.000",31.85564982,-25.04948934,0,19,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5996",10225134,"true","2005-09-30 00:25:00.000",31.8556193,-25.04801025,0,18.6,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5997",10225135,"true","2005-09-30 01:24:00.000",31.85560099,-25.04794922,0,17.4,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5998",10225136,"true","2005-09-30 02:24:00.000",31.85557048,-25.04800008,0,17.8,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"5999",10225137,"true","2005-09-30 03:25:00.000",31.85572917,-25.04802043,0,17.4,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6000",10225138,"true","2005-09-30 04:24:00.000",31.85774943,-25.04441935,0,17.8,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6001",10225139,"true","2005-09-30 05:25:00.000",31.85883993,-25.04464925,0,25.8,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6002",10225140,"true","2005-09-30 06:24:00.000",31.85881958,-25.04473063,0,31,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6003",10225141,"true","2005-09-30 07:24:00.000",31.85878906,-25.04483032,0,37.7,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6004",10225142,"true","2005-09-30 08:25:00.000",31.85853068,-25.04491984,0,37.7,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6005",10225143,"true","2005-09-30 09:24:00.000",31.85881958,-25.04487915,0,41.2,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6006",10225144,"true","2005-09-30 10:25:00.000",31.85784098,-25.04761963,0,40,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6007",10225145,"true","2005-09-30 11:24:00.000",31.85784098,-25.04746908,0,40.8,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6008",10225146,"true","2005-09-30 12:25:00.000",31.85792033,-25.04756063,0,42.8,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6009",10225147,"true","2005-09-30 13:25:00.000",31.85784098,-25.04746908,0,41.6,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6010",10225148,"true","2005-09-30 14:25:00.000",31.856191,-25.04778035,0,38.1,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6011",10225149,"true","2005-09-30 15:25:00.000",31.85340983,-25.05736084,0,33.2,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6012",10225150,"true","2005-09-30 16:24:00.000",31.85209961,-25.06828003,0,29.2,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6013",10225151,"true","2005-09-30 17:24:00.000",31.85180054,-25.06751912,0,26.2,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6014",10201773,"true","2005-09-30 18:24:00.000",31.85241903,-25.06490072,0,25.8,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6015",10225152,"true","2005-09-30 19:25:00.000",31.853479,-25.06362915,0,24.7,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6016",10225153,"true","2005-09-30 20:26:00.000",31.85491943,-25.06306966,0,23.6,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6017",10225154,"true","2005-09-30 21:24:00.000",31.85617065,-25.06353963,0,22.5,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6018",10225155,"true","2005-09-30 22:24:00.000",31.85616048,-25.06279093,0,22.1,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6019",10225156,"true","2005-09-30 23:25:00.000",31.85622965,-25.06141968,0,20.2,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6020",10225157,"true","2005-10-01 00:24:00.000",31.85590007,-25.06054077,0,19.8,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6021",10225158,"true","2005-10-01 01:25:00.000",31.85590007,-25.06031087,0,19.4,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6022",10225159,"true","2005-10-01 02:24:00.000",31.85587972,-25.06031901,0,18.6,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6023",10225160,"true","2005-10-01 03:24:00.000",31.85581055,-25.06043091,0,17,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6024",10225161,"true","2005-10-01 04:27:00.000",31.85960083,-25.05889079,0,18.2,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6025",10225162,"true","2005-10-01 05:25:00.000",31.86131999,-25.05585938,0,22.8,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6026",10225163,"true","2005-10-01 06:25:00.000",31.86306966,-25.052771,0,29.9,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6027",10225164,"true","2005-10-01 07:24:00.000",31.86359049,-25.05193075,0,35.8,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6028",10225165,"true","2005-10-01 08:25:00.000",31.86346029,-25.05182902,0,40,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6029",10225166,"true","2005-10-01 09:25:00.000",31.8634196,-25.05190023,0,45.6,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6030",10225167,"true","2005-10-01 10:24:00.000",31.86338094,-25.05192057,0,49.4,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6031",10225168,"true","2005-10-01 11:25:00.000",31.86346029,-25.05185954,0,42.4,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6032",10225169,"true","2005-10-01 12:24:00.000",31.86338908,-25.05182088,0,40,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6033",10225170,"true","2005-10-01 13:25:00.000",31.86342977,-25.05184937,0,41.2,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6034",10225171,"true","2005-10-01 14:25:00.000",31.86389974,-25.05240072,0,38.1,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6035",10225172,"true","2005-10-01 15:25:00.000",31.86388957,-25.05458984,0,36.2,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6036",10225173,"true","2005-10-01 16:25:00.000",31.86324056,-25.05595093,0,33.2,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6037",10225174,"true","2005-10-01 17:24:00.000",31.86309001,-25.05595907,0,31,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6038",10225175,"true","2005-10-01 18:25:00.000",31.86284993,-25.05733032,0,28.8,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6039",10225176,"true","2005-10-01 19:24:00.000",31.86208903,-25.05967,0,28.1,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6040",10225177,"true","2005-10-01 20:25:00.000",31.86146037,-25.06033936,0,27.3,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6041",10225178,"true","2005-10-01 21:24:00.000",31.86146037,-25.06043091,0,26.6,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6042",10225179,"true","2005-10-01 22:25:00.000",31.86032918,-25.06129964,0,24.7,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
"6043",10225180,"true","2005-10-01 23:24:00.000",31.85998942,-25.06373088,0,23.6,NA,"gps","Syncerus caffer","#1764826","Cilla","Kruger African Buffalo, GPS tracking, South Africa"
